stkcode,headcount
'002225,1170
'002160,1170
'002556,1170
'300767,1170
'000034,1168
'002470,1167
'300217,1166
'002091,1166
'002502,1165
'002587,1164
'002702,1162
'002721,1162
'600851,1161
'000676,1160
'300113,1160
'002651,1160
'002717,1160
'000570,1159
'600223,1159
'002416,1159
'603113,1158
'603299,1158
'600275,1158
'300083,1158
'000732,1157
'000669,1156
'000950,1156
'000755,1156
'600355,1156
'600062,1155
'002367,1154
'002158,1154
'300018,1152
'000972,1152
'601155,1151
'603681,1151
'600129,1151
'002822,1151
'000722,1149
'000962,1147
'600960,1146
'600792,1145
'600692,1145
'000657,1144
'000046,1144
'600657,1144
'300229,1144
'002575,1143
'603616,1143
'600750,1143
'603980,1143
'600821,1142
'600201,1141
'600710,1141
'000700,1141
'002551,1139
'002487,1139
'300184,1138
'002396,1136
'000707,1134
'300323,1134
'000761,1134
'300231,1132
'300053,1130
'603528,1130
'000821,1129
'600515,1128
'000852,1128
'300166,1128
'002461,1127
'002143,1126
'300035,1126
'002071,1126
'000513,1125
'002872,1124
'002364,1124
'603220,1123
'002733,1121
'002685,1120
'600613,1120
'600193,1118
'002631,1117
'002094,1117
'603817,1116
'600141,1116
'002240,1114
'300157,1113
'300068,1112
'002379,1112
'000025,1112
'600107,1112
'300213,1112
'600295,1108
'000835,1105
'300201,1105
'600723,1104
'002539,1104
'603227,1103
'000404,1100
'000890,1099
'300316,1099
'603843,1098
'300091,1097
'002321,1097
'002172,1096
'002223,1096
'600328,1095
'300150,1095
'600178,1094
'600345,1094
'600896,1093
'300006,1091
'600449,1090
'601238,1090
'000759,1090
'603323,1089
'002214,1089
'600038,1088
'600135,1088
'600233,1088
'002617,1087
'600235,1087
'002583,1086
'000692,1086
'600267,1085
'000065,1084
'002699,1084
'002095,1082
'002231,1082
'000017,1079
'600310,1079
'600682,1078
'000532,1078
'000606,1077
'002662,1077
'002211,1077
'600165,1076
'601028,1074
'000151,1073
'600128,1073
'002950,1072
'000952,1072
'002507,1071
'002527,1070
'000637,1070
'002262,1069
'601330,1068
'300188,1068
'002941,1065
'600101,1065
'002098,1061
'600145,1061
'600398,1061
'002228,1061
'002109,1061
'600638,1060
'600367,1060
'000989,1060
'002350,1060
'601969,1060
'002135,1059
'002559,1059
'002153,1058
'601127,1057
'300172,1056
'002769,1054
'002028,1054
'002126,1054
'002404,1054
'000428,1054
'002468,1053
'000888,1053
'600479,1052
'300146,1051
'002304,1051
'600336,1050
'600217,1049
'002666,1049
'002531,1048
'300263,1048
'000811,1048
'600834,1046
'600462,1046
'600616,1046
'002259,1044
'000911,1044
'002709,1042
'600623,1041
'600727,1040
'300171,1040
'000505,1040
'603225,1039
'002328,1037
'000881,1036
'603167,1035
'600232,1034
'002356,1034
'002584,1033
'600191,1033
'601199,1032
'002750,1032
'600854,1032
'300386,1031
'002606,1031
'002221,1030
'600830,1030
'000523,1030
'600575,1030
'300471,1030
'300147,1028
'000593,1028
'000156,1028
'600779,1028
'002164,1028
'300215,1027
'000155,1027
'002299,1026
'002009,1025
'002086,1023
'002029,1023
'601086,1023
'002418,1022
'300175,1022
'600094,1021
'603117,1021
'600400,1021
'603999,1021
'000011,1021
'600416,1020
'600202,1018
'002045,1017
'002077,1016
'300145,1016
'002644,1015
'300288,1014
'002745,1014
'300033,1013
'603188,1012
'002375,1012
'002772,1011
'002348,1011
'600386,1011
'300259,1009
'002267,1008
'002165,1008
'000860,1007
'603636,1007
'000522,1007
'600456,1007
'002747,1006
'000633,1006
'300016,1005
'002422,1005
'601599,1004
'300194,1003
'000697,998
'002558,997
'300067,996
'002684,994
'600242,992
'002581,991
'300276,991
'002640,990
'002578,989
'600557,989
'000713,987
'600305,987
'600209,986
'600182,986
'300115,985
'600521,983
'000885,983
'000678,983
'600790,983
'002107,982
'002597,982
'002244,982
'002703,980
'600748,980
'300037,979
'600636,979
'002254,979
'300498,977
'002397,976
'000757,976
'300193,976
'603106,976
'000716,975
'002490,975
'603002,974
'002036,974
'601339,973
'002234,973
'300052,972
'002524,972
'000797,971
'000429,971
'300368,967
'002515,967
'300528,966
'002643,966
'002693,963
'002114,963
'300080,960
'600126,960
'300317,959
'002046,959
'002607,959
'000537,958
'600715,958
'600009,958
'002388,957
'000430,957
'002062,956
'002544,956
'300096,955
'000582,954
'002344,954
'002174,954
'601515,953
'000531,953
'603111,953
'000090,952
'002347,952
'600113,952
'002532,951
'000153,951
'600257,950
'600716,949
'300001,949
'600532,949
'600600,949
'603032,948
'000662,947
'300252,947
'000150,947
'002946,946
'000922,945
'002021,945
'600618,944
'002766,944
'002309,944
'600848,943
'002951,942
'002054,941
'002925,940
'601858,940
'300224,940
'000948,939
'002746,937
'002270,936
'002580,935
'002331,934
'603198,933
'002480,932
'300699,931
'601811,931
'000908,931
'600767,930
'600114,930
'600689,930
'603308,930
'002251,928
'000987,927
'600822,926
'600161,926
'603979,926
'601900,925
'002464,925
'300208,925
'600556,924
'300076,924
'002522,924
'600969,923
'600761,922
'603357,921
'300063,921
'600429,919
'603803,918
'300291,915
'300118,914
'300666,914
'002949,913
'002425,912
'000613,912
'000921,912
'000708,911
'000631,911
'300022,910
'000603,909
'002672,909
'300504,909
'300011,907
'300183,907
'002609,907
'600335,906
'002371,906
'300133,905
'300074,905
'601020,904
'002655,904
'300151,903
'002449,903
'002629,903
'300179,901
'300625,900
'600603,899
'002906,899
'600619,899
'600859,898
'002208,897
'002920,897
'600461,896
'600668,896
'600323,893
'000961,893
'002124,891
'002080,890
'002700,890
'000982,889
'300345,888
'601126,888
'600562,887
'000976,887
'002016,887
'600961,886
'002688,885
'002929,884
'600273,884
'000819,883
'600724,882
'300477,882
'002059,881
'002111,881
'600819,881
'002694,880
'000590,879
'000920,878
'002376,878
'000628,878
'002441,877
'600725,877
'000978,877
'002458,877
'600287,875
'300255,874
'603367,874
'002323,874
'601116,874
'600088,873
'600203,873
'300032,872
'000419,871
'300735,871
'000417,871
'603777,871
'600423,870
'603385,870
'601369,870
'300221,868
'300207,867
'002562,867
'300458,865
'600361,865
'002351,865
'603920,864
'002227,862
'002536,862
'002044,861
'002327,861
'600894,860
'300025,860
'002050,859
'000421,859
'300664,858
'002398,858
'600622,857
'600197,856
'600329,855
'300278,855
'002365,854
'300050,854
'600163,854
'300081,854
'002048,854
'601996,853
'000576,853
'300021,852
'000925,852
'600054,851
'000632,851
'002040,851
'002561,850
'603698,848
'603648,847
'600791,847
'603556,847
'603559,847
'001896,846
'601139,846
'300237,846
'002345,846
'002675,845
'600587,843
'300142,843
'600844,842
'002363,839
'300245,839
'000062,838
'600152,838
'300506,836
'600644,836
'002952,836
'002272,834
'600299,833
'000544,833
'300295,833
'002478,833
'002445,833
'002194,833
'300495,832
'600696,832
'000919,831
'603015,831
'600483,831
'002455,830
'300153,829
'002317,829
'600012,829
'002567,829
'300597,828
'002602,828
'002293,825
'600448,825
'002671,824
'002247,823
'002560,822
'300144,822
'300012,822
'000705,821
'000923,821
'603105,821
'601965,821
'600179,821
'600420,821
'300759,819
'601888,819
'300641,818
'002574,818
'000597,818
'601567,817
'300366,817
'600365,817
'603012,816
'002545,816
'002818,816
'600281,815
'603986,814
'000702,814
'603116,814
'002472,814
'601098,814
'002613,813
'600872,812
'000626,809
'000915,809
'300450,809
'002930,808
'002521,808
'002577,808
'600566,807
'603588,806
'300356,806
'000809,804
'002147,804
'002815,804
'600766,803
'002900,803
'603067,803
'600370,801
'000681,800
'300103,800
'601113,799
'002774,798
'002708,797
'300459,797
'002103,797
'600809,797
'300117,796
'600327,796
'300761,795
'002608,795
'002765,794
'600081,794
'603996,794
'002010,793
'002698,793
'600510,792
'002061,792
'300419,792
'300411,791
'002084,790
'601999,790
'300344,790
'300444,789
'000045,789
'603876,789
'000096,789
'600679,789
'600843,788
'002066,786
'002848,786
'300160,785
'300099,785
'300225,785
'002741,785
'300409,784
'600493,784
'300390,782
'603650,782
'002186,782
'601801,782
'300244,780
'002530,780
'002184,779
'600469,779
'600735,778
'000408,776
'300401,776
'002377,775
'002198,775
'300322,775
'300312,775
'300242,775
'300337,774
'000007,774
'000501,773
'600540,773
