stkcode,headcount
'300015,1472
'000790,1470
'600831,1469
'000965,1469
'002378,1468
'601101,1468
'600509,1465
'000533,1463
'000019,1462
'300107,1461
'600333,1460
'002437,1459
'600376,1458
'300170,1456
'300247,1456
'002139,1455
'300168,1455
'002081,1455
'600478,1453
'600368,1450
'300009,1449
'002222,1448
'002167,1448
'000158,1447
'000731,1447
'600691,1447
'000949,1446
'002603,1446
'600967,1445
'000058,1444
'600391,1442
'002300,1441
'603126,1441
'300129,1441
'002496,1440
'000677,1439
'300135,1439
'601158,1438
'600383,1438
'000812,1438
'600741,1437
'600855,1435
'002508,1434
'000010,1433
'002166,1433
'002402,1431
'601908,1431
'600609,1430
'000856,1429
'002601,1429
'600260,1425
'002369,1424
'600372,1424
'600979,1420
'000726,1419
'300197,1418
'601869,1418
'600708,1415
'300377,1414
'600139,1413
'601366,1411
'002110,1410
'002564,1410
'600290,1408
'600699,1408
'002076,1408
'002362,1407
'600576,1406
'000963,1406
'300090,1404
'002271,1404
'002306,1403
'300066,1402
'002318,1401
'300048,1400
'002636,1398
'000701,1397
'600986,1395
'600251,1394
'600559,1392
'002303,1392
'600722,1390
'600805,1390
'600121,1389
'300359,1389
'600112,1388
'600499,1388
'600939,1386
'000918,1384
'000955,1383
'002132,1382
'000895,1382
'002197,1381
'300760,1379
'002279,1377
'601500,1376
'600332,1376
'300177,1375
'300110,1374
'002354,1374
'002681,1373
'000848,1373
'300367,1372
'000733,1372
'600149,1368
'600535,1367
'002308,1367
'000538,1367
'002444,1367
'002233,1366
'002555,1364
'002504,1364
'000780,1364
'300010,1363
'600480,1363
'000595,1362
'600395,1362
'600633,1360
'600917,1358
'300102,1356
'000836,1356
'002007,1355
'002190,1354
'002668,1351
'000756,1347
'600684,1347
'002642,1346
'000655,1345
'000823,1344
'603220,1344
'600082,1343
'002283,1342
'600678,1341
'600207,1341
'002494,1338
'002229,1338
'600293,1337
'600061,1337
'002359,1336
'000899,1334
'600702,1333
'600665,1333
'002588,1332
'002451,1332
'600508,1331
'000552,1331
'600222,1330
'000996,1328
'300676,1328
'600353,1327
'600095,1326
'600558,1326
'600810,1325
'300020,1324
'002158,1323
'300316,1322
'000609,1322
'000802,1322
'000833,1320
'000666,1320
'603300,1318
'000801,1317
'000068,1317
'002439,1316
'600066,1316
'002680,1315
'000928,1315
'600289,1315
'603712,1314
'002630,1314
'002452,1312
'002352,1312
'300274,1312
'000565,1310
'603618,1309
'002782,1308
'600580,1308
'600059,1308
'002533,1307
'600090,1307
'600993,1305
'601015,1304
'002658,1304
'002528,1304
'002418,1303
'002339,1303
'300216,1302
'002481,1302
'000685,1302
'300333,1301
'000620,1300
'300465,1299
'002022,1299
'002479,1299
'300075,1297
'600212,1296
'600501,1296
'600481,1295
'600597,1293
'002519,1293
'600168,1292
'000820,1292
'603118,1292
'002246,1291
'300408,1290
'600866,1290
'002638,1290
'600995,1287
'600933,1285
'000638,1285
'002041,1284
'600760,1284
'002941,1284
'000739,1283
'600641,1283
'600780,1282
'300741,1281
'000061,1280
'601717,1280
'002383,1279
'600004,1279
'002169,1279
'601222,1279
'600363,1278
'300527,1277
'300299,1277
'002386,1277
'603693,1276
'300178,1276
'002210,1274
'603366,1274
'002033,1273
'600650,1271
'300364,1271
'000927,1270
'002639,1270
'600645,1270
'300317,1269
'300181,1269
'600358,1269
'601678,1268
'000426,1268
'002556,1268
'300256,1267
'000722,1267
'002314,1266
'002223,1265
'002160,1265
'002649,1264
'600634,1264
'600078,1263
'002654,1262
'002635,1262
'000782,1259
'002769,1253
'600288,1253
'300307,1251
'002770,1250
'600856,1249
'000971,1248
'600141,1248
'002298,1247
'600359,1243
'600119,1243
'600971,1242
'002702,1241
'600052,1239
'002232,1239
'002502,1239
'000622,1238
'601233,1238
'002264,1238
'600138,1238
'000669,1236
'300083,1236
